device_aid,cafe_cluster,ping_cluster,restaurant_cluster,cafe_richness_score,ping_richness_score,restaurant_richness_score,OverallRichnessScore
c28a8cac-a6b8-432a-8985-75de6c03ce08,1,2,0,18.15067414434237,15.53125,15.44537012874073,16.36145144581782
c28bd8ff-5a81-6fdf-2bad-28b720f0ca71,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c2942211-6377-4c63-b282-cb81a128d3f8,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c2970568-4751-4596-9e9c-dbcb3c3f5e65,0,1,4,17.80791896661847,281.3999559238771,15.247667882027104,60.459799583865895
c298a733-fb94-40e1-9174-7cc0e6bf8cf4,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c29b6692-fddb-4092-92ba-7c9639595df9,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c2a173b2-e720-4793-b291-da3af4d273cc,9,2,1,17.77219711428424,15.53125,11.971680791222932,14.498447767039545
c2a3531a-acef-414a-81ff-09f8a71bcccf,9,2,3,17.77219711428424,15.53125,16.279023829441762,16.65211928614896
c2a3f34a-d94c-67e4-bb0b-5c387411027b,2,1,3,18.280502475988474,281.3999559238771,16.279023829441762,61.13300539402989
c2a7ab80-4132-4f62-996f-56fd2a9d5c51,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c2b366c8-2493-449c-a680-3dcc955de53f,6,0,0,17.463155070668606,32.50396825396825,15.44537012874073,18.961064796921274
c2b4070e-6c82-4b95-87b9-b36653bfa335,5,1,3,19.839439396523534,281.3999559238771,16.279023829441762,61.65265103420825
c2b78fbe-b0f0-43a6-a208-b153398395c4,9,2,1,17.77219711428424,15.53125,11.971680791222932,14.498447767039545
c2bd0e16-c666-4c44-935e-0052ea064a77,6,2,0,17.463155070668606,15.53125,15.44537012874073,16.1322784212599
c2be19a5-3283-4dec-befc-0d6ce99939c3,4,1,6,20.61108585914832,281.3999559238771,15.52557479783676,61.53314200594733
c2bfd377-8b2b-441c-a1b4-de896daf766a,9,0,1,17.77219711428424,32.50396825396825,11.971680791222932,17.32723414270092
c2ca1dda-0b18-420e-9cac-43f118bef77e,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c2d4b427-d180-43b6-b058-2ceea6f859d4,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
c2d791f5-7058-45e4-9620-93be042e8aa8,9,2,3,17.77219711428424,15.53125,16.279023829441762,16.65211928614896
c2dd89c9-d619-407f-963f-fe7519ba9663,0,2,0,17.80791896661847,15.53125,15.44537012874073,16.247199719909855
c2e6c06f-aa4c-45e7-bb40-4628edf01264,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c2e85890-c503-4409-a000-bed8b3874d9a,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
c2e8e46c-df66-4385-8af5-b66e4e21e22d,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c2ec26a9-0a74-4f19-9993-8725598e3f9c,5,2,0,19.839439396523534,15.53125,15.44537012874073,16.924373196544877
c2fc98b7-ed94-4ca3-915a-296824d3bc7a,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c2fe7265-8d08-44c6-9aa3-7f7ebc3cd765,6,1,1,17.463155070668606,281.3999559238771,11.971680791222932,58.70688473981386
c30a5065-f98e-4752-86e1-830bbd5d6903,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
c3181d91-30f9-41b7-9215-5fd1504e9ac5,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
c3194512-e1a4-45b2-99b9-3a4645fd8176,8,0,1,19.728995826409644,32.50396825396825,11.971680791222932,17.979500380076058
c3226057-3755-4937-9fb8-d35d0f1c84ba,0,1,2,17.80791896661847,281.3999559238771,12.502815227111812,59.08737325640825
c32609bc-11d2-40e5-b701-3378cbd208d2,9,1,6,17.77219711428424,281.3999559238771,15.52557479783676,60.58684575765931
c32fb8e8-ecfd-4498-9387-c81639ba8851,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
c3304e0d-e39b-4851-b798-b5ab172a1886,0,2,4,17.80791896661847,15.53125,15.247667882027104,16.148348596553042
c331f4e4-437f-4b86-8f22-fad793f24125,2,1,2,18.280502475988474,281.3999559238771,12.502815227111812,59.244901092864914
c3426e40-30ab-4565-9a18-9d0e96eb6e41,2,2,6,18.280502475988474,15.53125,15.52557479783676,16.444829890914537
c351d84a-842b-4943-b214-9b335ca7ddca,1,1,4,18.15067414434237,281.3999559238771,15.247667882027104,60.57405130977386
c3520687-8f6a-6b7c-bc05-38abcb194844,1,2,3,18.15067414434237,15.53125,16.279023829441762,16.778278296168338
c366e985-cc1e-4238-bbf0-5aae9d4e6ece,1,2,3,18.15067414434237,15.53125,16.279023829441762,16.778278296168338
c3746848-94d0-46a9-bd99-44d13ddd84d1,1,0,3,18.15067414434237,32.50396825396825,16.279023829441762,19.607064671829715
c376489b-51bf-44a6-8a35-654261957423,4,2,0,20.61108585914832,15.53125,15.44537012874073,17.181588684086474
c3785364-d6a5-4e52-9af3-d23662980165,3,0,1,24.833384017079982,32.50396825396825,11.971680791222932,19.6809631102995
c37f5ba9-91a8-614e-be1c-7edf8809cf8b,4,2,1,20.61108585914832,15.53125,11.971680791222932,15.444744015327572
c389188a-0c06-4d6b-92d0-f004e8bce141,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
c38a393c-f738-4e5c-98ba-a8b837c7f778,4,2,2,20.61108585914832,15.53125,12.502815227111812,15.710311233272014
c38c36c0-d19a-4825-94f1-5d97a3c19b61,1,1,2,18.15067414434237,281.3999559238771,12.502815227111812,59.20162498231621
c39c1062-182f-4250-948a-493cb314924a,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c3a4f499-11ac-403e-aed3-6ebe4b03eabe,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c3ac4a4a-8e96-448a-b36f-ec76026466f2,3,2,6,24.833384017079982,15.53125,15.52557479783676,18.62912373794504
c3b0b55f-e03a-4c1d-90c0-759052e39dfa,8,2,0,19.728995826409644,15.53125,15.44537012874073,16.88755867317358
c3d4de2b-ca88-49fd-aafe-a21672037e96,9,1,6,17.77219711428424,281.3999559238771,15.52557479783676,60.58684575765931
c3d6468e-ac8c-4d78-8c16-7ba1c4420801,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
c3d690e8-20e3-6658-2867-e546f38bc235,2,1,0,18.280502475988474,281.3999559238771,15.44537012874073,60.71617854367937
c3dc93ac-3ae6-40a7-91dd-1b44f45a8868,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
c3e2bab8-9309-4d85-aab8-3d27dc2382b4,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c3e67847-4bc7-434d-8fee-9b01725dec0c,2,2,2,18.280502475988474,15.53125,12.502815227111812,14.933450105552064
c3e9cfe4-c450-4ae9-859f-f45bc3c909dc,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c3f11fb3-5550-4412-9171-c49ed054619b,9,2,1,17.77219711428424,15.53125,11.971680791222932,14.498447767039545
c3f154c8-2aeb-45f6-951e-0e95cfe1c462,6,2,3,17.463155070668606,15.53125,16.279023829441762,16.549105271610415
c3f4a06c-5504-4643-a94b-f817e1909ebf,8,1,6,19.728995826409644,281.3999559238771,15.52557479783676,61.23911199503444
c3fb3431-67dd-4300-8d55-94c5f1d2021b,5,2,1,19.839439396523534,15.53125,11.971680791222932,15.187528527785977
c40a6544-6c8d-4a5e-aba1-d8857514d8b1,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
c40d39a3-b9de-4c88-85e0-03691110321f,1,2,2,18.15067414434237,15.53125,12.502815227111812,14.890173995003364
c40dc745-b995-411f-a113-30171b6bc2cf,9,2,6,17.77219711428424,15.53125,15.52557479783676,16.275394770346463
c414c4ab-f54c-4a1e-9777-91e3f8d6b06a,6,1,2,17.463155070668606,281.3999559238771,12.502815227111812,58.972451957758295
c4183be1-4d1b-486e-9c46-f2cc1c4f5e44,3,2,0,24.833384017079982,15.53125,15.44537012874073,18.589021403397023
c41f7b38-d5a5-446b-8088-3d2a95eddb22,6,2,1,17.463155070668606,15.53125,11.971680791222932,14.395433752501
c420cae5-ff18-4bbc-aeb8-ee388238789a,0,1,3,17.80791896661847,281.3999559238771,16.279023829441762,60.97547755757322
c42dd410-d5e6-42a7-a11c-dd493c52ac0e,1,1,1,18.15067414434237,281.3999559238771,11.971680791222932,58.936057764371775
c4312576-c1d4-4d73-a977-a91618b5ecdf,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c43c2329-0ea0-42c4-8507-c3d39b7b430c,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
c43efae4-793d-4d66-aac7-efe4c312647b,3,0,3,24.833384017079982,32.50396825396825,16.279023829441762,21.834634629408914
c4444378-6cb9-4014-91c0-3a13a516eef8,2,1,2,18.280502475988474,281.3999559238771,12.502815227111812,59.244901092864914
c44bcec2-4c00-4f40-8210-bcf6deb8200b,5,1,1,19.839439396523534,281.3999559238771,11.971680791222932,59.498979515098824
c44e7ee0-8e7b-44e3-9fb4-8475628077ee,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
c4533349-cf8c-4150-b9ab-22ece98db5cf,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c45e0bf4-9f49-4f77-a109-27213225b2ac,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
c4631973-bc25-4b51-8335-eb718580ca2f,8,0,3,19.728995826409644,32.50396825396825,16.279023829441762,20.13317189918547
c467a5ca-4787-403b-846a-acc1288cf827,3,2,3,24.833384017079982,15.53125,16.279023829441762,19.00584825374754
c46894bf-f444-4740-b1d3-c18cc010cad4,3,1,5,24.833384017079982,281.3999559238771,22.787987601932603,66.57178112730581
c4698b4e-2dec-46c3-a147-2c6648cc22e0,0,1,1,17.80791896661847,281.3999559238771,11.971680791222932,58.8218060384638
c46a0a0d-3b66-40f0-837e-451b707fe23b,1,1,1,18.15067414434237,281.3999559238771,11.971680791222932,58.936057764371775
c46b5be0-f477-4c13-a565-858a8a89cb3e,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
c46d8a02-4e98-4703-9fab-031956694948,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c4773f82-082d-4766-a40f-da09e935f1c8,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
c47b016f-1072-48a7-997b-aab4d6367579,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
c47b4dc4-41d0-4945-afd9-8d5931c94e5e,1,2,4,18.15067414434237,15.53125,15.247667882027104,16.262600322461008
c47ead76-cc50-4736-86dc-f183dbf58bee,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c48265bd-8cd5-4158-8374-977bf7d33f0f,6,2,0,17.463155070668606,15.53125,15.44537012874073,16.1322784212599
c4935db4-34da-413a-8a63-be37df599b34,1,1,0,18.15067414434237,281.3999559238771,15.44537012874073,60.672902433130666
c4980334-e9f9-41c3-bdb8-560654207960,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c49d4084-ebe2-4ac5-9681-638d34a5ad7f,2,1,3,18.280502475988474,281.3999559238771,16.279023829441762,61.13300539402989
c49e1289-c43b-4114-afcf-bedca99f52b6,1,2,6,18.15067414434237,15.53125,15.52557479783676,16.401553780365838
c4a16a83-772a-468e-acec-37fac8175892,8,1,3,19.728995826409644,281.3999559238771,16.279023829441762,61.61583651083694
c4a43367-68da-4835-8f56-cd9cdd7b92c8,2,2,4,18.280502475988474,15.53125,15.247667882027104,16.30587643300971
c4ae3a9d-1266-445b-a8a0-4c4c1d888eec,3,2,6,24.833384017079982,15.53125,15.52557479783676,18.62912373794504
c4b7505a-d0a5-4ade-96f1-604459714d4d,8,1,2,19.728995826409644,281.3999559238771,12.502815227111812,59.72773220967196
c4b91708-e573-451a-8bac-c257657fe00c,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
c4bced46-3210-64e7-a72f-54255605028b,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c4c60cff-0211-4e56-abf1-5a3c380be929,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
c4c848a8-0169-4d6e-81f7-af1dc3e51c0a,2,2,6,18.280502475988474,15.53125,15.52557479783676,16.444829890914537
c4ca08ef-d28e-4f35-8d1e-5db96572ffa9,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c4ce7b49-55ef-4ab9-97b4-ada4f7ebf84a,1,1,3,18.15067414434237,281.3999559238771,16.279023829441762,61.089729283481184
c4d6e5d2-14a3-4d68-bdc8-338f77038fd2,3,2,0,24.833384017079982,15.53125,15.44537012874073,18.589021403397023
c4e14bba-c67e-42c9-911e-cf2e64365865,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c4e1c610-d7c7-478f-a9cf-9dd5fff5d494,0,1,3,17.80791896661847,281.3999559238771,16.279023829441762,60.97547755757322
c4ea4e74-22d7-4442-aa18-4a7f4d83dea1,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c4ea8e56-f586-4748-843c-f95907f8fa06,4,2,0,20.61108585914832,15.53125,15.44537012874073,17.181588684086474
c4ec47d3-d9aa-4e98-a4c2-05cecb1fce18,6,2,0,17.463155070668606,15.53125,15.44537012874073,16.1322784212599
c4ed8554-9676-4acd-8b1e-c09c1235f532,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c4f2fb2a-e595-41d6-a017-956a9c1de1b0,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
c4fab017-6bb1-4e25-a889-69740d97cc4a,9,1,3,17.77219711428424,281.3999559238771,16.279023829441762,60.96357027346181
c4fd4808-33c7-41c0-9564-82b36247be54,1,0,3,18.15067414434237,32.50396825396825,16.279023829441762,19.607064671829715
c4fd61c8-0111-430a-ade1-83fd719c378b,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c500b175-4197-6e9a-1e96-b48e5b9f3c49,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c503e31e-3574-44f4-a78d-c680f9b656a8,9,2,1,17.77219711428424,15.53125,11.971680791222932,14.498447767039545
c5044e47-0511-61c9-119d-b4259b0646e9,1,1,3,18.15067414434237,281.3999559238771,16.279023829441762,61.089729283481184
c50606e1-ba96-47e5-bd89-4e2427884f1a,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
c50a83a9-239d-4f00-a6c4-d9edef2c5707,6,1,3,17.463155070668606,281.3999559238771,16.279023829441762,60.860556258923275
c50ba8eb-b8ed-401b-916d-780a13628f4a,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
c514df5f-3196-4423-b4c6-f3031fa1a683,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c51772ab-98da-4573-aa4c-d0b4153396e5,4,2,1,20.61108585914832,15.53125,11.971680791222932,15.444744015327572
c518924d-2a8a-4235-b33b-ea20d7e8e4cd,2,0,3,18.280502475988474,32.50396825396825,16.279023829441762,19.65034078237841
c51cc6f0-5c1c-4d29-be28-685ca15513d8,6,2,4,17.463155070668606,15.53125,15.247667882027104,16.03342729790309
c52cc695-0368-4f3c-9706-d126d2fb38ca,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c52f957f-0124-4a53-8d4b-fff723d0ec17,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c5312568-a759-4ebc-81ae-a8c70ce9021b,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c537ea37-3414-4ec8-bd83-d6ba2b67c3da,8,1,3,19.728995826409644,281.3999559238771,16.279023829441762,61.61583651083694
c53f3101-7424-4347-bf21-73a3ee87b1d3,3,1,5,24.833384017079982,281.3999559238771,22.787987601932603,66.57178112730581
c549828e-02e8-48e5-aded-1791f4727846,4,2,4,20.61108585914832,15.53125,15.247667882027104,17.082737560729658
c54a8bac-8753-4aa4-9e34-9c2923f56e85,8,1,6,19.728995826409644,281.3999559238771,15.52557479783676,61.23911199503444
c55a361d-0523-4110-ad38-616720b9f220,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c55e6178-a1a9-4d8a-b406-a8b81ba2a3d7,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c56065ae-1721-4504-bcf9-d021efbd1fd1,0,1,0,17.80791896661847,281.3999559238771,15.44537012874073,60.558650707222704
c5611f8a-5ee0-6a36-1525-58fc4e3d41c3,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c5623fdf-7ed7-490d-a2f5-2ed59be5d980,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
c562525f-f70d-489e-b663-435ee51f97c1,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
c56730bd-a1cf-47b4-9044-9fde4638e567,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c5678cd9-6c89-47d7-bcae-3d8b47817ec7,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
c57747b7-d394-496c-a90b-0d40d037f5ef,4,1,0,20.61108585914832,281.3999559238771,15.44537012874073,61.493039671399316
c578e4c4-5640-45e5-8f53-32f84327bf16,5,2,2,19.839439396523534,15.53125,12.502815227111812,15.453095745730417
c5897bec-d007-6553-1f7c-1966697bd2af,3,1,6,24.833384017079982,281.3999559238771,15.52557479783676,62.940574725257896
c58e55be-ecd7-46ae-a2fb-07312642cbb4,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
c58f31e0-8bcd-4856-8699-f8d3a8996d38,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c591316d-bff1-4c2b-9a66-3059aaa47372,4,2,1,20.61108585914832,15.53125,11.971680791222932,15.444744015327572
c591ad97-bd00-4d1e-8ac7-ab02a3baca11,0,2,3,17.80791896661847,15.53125,16.279023829441762,16.664026570260372
c592e8ec-0f86-4e45-8146-b7157a91c62e,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
c594af1f-55ad-4a9f-a818-ff314d6aa0b7,6,2,3,17.463155070668606,15.53125,16.279023829441762,16.549105271610415
c5988e62-91f7-40c6-951f-9b7e4aee6251,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c59a09aa-286b-4f80-b87f-74255e41e801,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c5a09e04-7911-6282-b2b3-e7d5fd70926c,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
c5acad75-934d-43c8-aab1-51f9f7db3c83,4,1,2,20.61108585914832,281.3999559238771,12.502815227111812,60.02176222058486
c5ad77c0-1209-43b0-8645-05f815425999,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
c5b20eec-57e4-478c-b11b-ce22e61db132,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c5b40f88-6b05-4ccf-8aed-ec72a0bc092f,1,0,6,18.15067414434237,32.50396825396825,15.52557479783676,19.230340156027214
c5b9b49f-449f-495a-b42d-7c82525134d5,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c5cb0fc3-7b6b-4b28-9cd0-2e2ca64b1b4f,1,0,1,18.15067414434237,32.50396825396825,11.971680791222932,17.4533931527203
c5d08adc-8ca9-4ef5-bd6c-92850c0a3939,5,2,3,19.839439396523534,15.53125,16.279023829441762,17.34120004689539
c5d0c103-461e-4ba9-b6b6-86696ff784c3,3,1,6,24.833384017079982,281.3999559238771,15.52557479783676,62.940574725257896
c5d25d20-b67a-4401-9b8a-1396c803cf71,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c5dc0850-2601-4d59-93bb-208a47657e7a,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
c5dcd079-2f91-4ecb-b280-020ea481df7d,5,2,1,19.839439396523534,15.53125,11.971680791222932,15.187528527785977
c5dd3308-e441-4474-ab37-83d76cec3d92,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c5dda3ef-6e31-61c9-2497-e4d89dc70bb3,1,1,1,18.15067414434237,281.3999559238771,11.971680791222932,58.936057764371775
c5e67786-8d73-4f53-a965-224f7935d579,9,1,6,17.77219711428424,281.3999559238771,15.52557479783676,60.58684575765931
c5ecc462-ff29-4aa4-ad17-b30db55bfbe2,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
c5f18554-124c-4f57-b636-1623286e0780,9,2,4,17.77219711428424,15.53125,15.247667882027104,16.136441312441633
c5fe7590-428b-469f-b7a9-99f4597776f4,8,1,2,19.728995826409644,281.3999559238771,12.502815227111812,59.72773220967196
c6019797-5278-4063-8dc0-7363dfeab03c,3,2,3,24.833384017079982,15.53125,16.279023829441762,19.00584825374754
c601b0f7-93e6-4404-8552-ed129368b913,9,1,3,17.77219711428424,281.3999559238771,16.279023829441762,60.96357027346181
c609924b-e18e-4d8f-92a1-e714698a4b38,1,0,1,18.15067414434237,32.50396825396825,11.971680791222932,17.4533931527203
c6099b48-8c3d-4577-a43e-a9fffef5f3aa,4,2,3,20.61108585914832,15.53125,16.279023829441762,17.598415534436988
c609c1af-a57a-45ae-8745-92fd51c59a95,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c60e5f9e-f286-43ff-a115-2a1f4307b817,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
c6106c79-4289-6bc8-272b-8f2880397348,8,1,1,19.728995826409644,281.3999559238771,11.971680791222932,59.462164991727526
c6169069-801a-40b7-9b1d-cedbc8009092,3,2,1,24.833384017079982,15.53125,11.971680791222932,16.852176734638125
c617b2a0-ecd2-4e84-87f1-5ee596ce9d03,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
c61814f6-5960-661b-a484-2d8d63e4d473,2,1,0,18.280502475988474,281.3999559238771,15.44537012874073,60.71617854367937
c62785dd-f270-4323-94c9-a69de4e35863,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
c62804e9-3f08-4ead-9eb6-7d9b84dc9c89,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c6291ef1-e897-4f7c-b55e-f150a9e896cc,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c62b8b2a-4555-4650-9c12-d274d7d08777,1,1,3,18.15067414434237,281.3999559238771,16.279023829441762,61.089729283481184
c62bdd97-51a7-4aa0-aece-1c1ddc77a649,1,1,1,18.15067414434237,281.3999559238771,11.971680791222932,58.936057764371775
c631cbe4-e051-4fe0-85b5-63f5027b063f,9,2,0,17.77219711428424,15.53125,15.44537012874073,16.235292435798446
c63db936-8c1a-429e-b8e6-662504ba7bc3,2,1,2,18.280502475988474,281.3999559238771,12.502815227111812,59.244901092864914
c640b829-bd58-4bbd-b1fe-7dc3794bf5c1,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c64224ec-f808-4175-a75e-edcbaca36aa0,8,2,2,19.728995826409644,15.53125,12.502815227111812,15.416281222359123
c6434af1-836b-4e01-a0b2-3bf1a052a1ff,6,0,2,17.463155070668606,32.50396825396825,12.502815227111812,17.48978734610682
c643dd9f-e25a-4c71-8a8a-902c641fd963,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
c6456f54-1562-4253-8305-4c60b4bab1d5,2,2,2,18.280502475988474,15.53125,12.502815227111812,14.933450105552064
c6473e00-d75f-4a5c-8285-fb8989c3c606,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c64c959b-5072-4646-a233-5d0458b8bdb4,1,2,6,18.15067414434237,15.53125,15.52557479783676,16.401553780365838
c6553a55-c876-47c8-b072-feee9242feb3,0,2,4,17.80791896661847,15.53125,15.247667882027104,16.148348596553042
c65b813f-4aa7-41c3-a8fd-1fef50841da5,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
c65f5e36-be57-48c4-aa66-5641b5b18d8e,8,1,3,19.728995826409644,281.3999559238771,16.279023829441762,61.61583651083694
c6667dfe-d505-4970-8d19-dee74cf65e0f,2,1,3,18.280502475988474,281.3999559238771,16.279023829441762,61.13300539402989
c66a9c69-2d97-45c4-b6cb-9fa5b989617a,8,2,2,19.728995826409644,15.53125,12.502815227111812,15.416281222359123
c66c5eb4-af71-4247-a899-5ffd444a9b1e,5,0,2,19.839439396523534,32.50396825396825,12.502815227111812,18.281882121391792
c673b90a-f6e6-436d-8c74-ab7ab8064101,4,1,5,20.61108585914832,281.3999559238771,22.787987601932603,65.16434840799526
c6838818-a396-437e-96fc-88146da0d16d,3,2,1,24.833384017079982,15.53125,11.971680791222932,16.852176734638125
c68c2135-cd23-6389-26bd-aded5069b506,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c69069fb-1833-4348-a8a1-0dd1d39f5eb5,0,0,3,17.80791896661847,32.50396825396825,16.279023829441762,19.492812945921745
c6909fe7-0b93-4848-9e28-ad1647164c09,1,2,2,18.15067414434237,15.53125,12.502815227111812,14.890173995003364
c690aebf-2d56-4bfd-8a4e-756f22b55707,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
c697b110-08e8-4f01-9c12-79764ec85871,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
c6ae5975-cd04-6799-a60c-704fae5a00a4,0,1,3,17.80791896661847,281.3999559238771,16.279023829441762,60.97547755757322
c6b0db77-2667-49b7-87e1-6dd1234f1b74,6,2,2,17.463155070668606,15.53125,12.502815227111812,14.661000970445443
c6b47a8d-f0de-440f-96e0-94c790a6712a,6,2,4,17.463155070668606,15.53125,15.247667882027104,16.03342729790309
c6b5982c-3f9d-439e-aa51-aae5c761cc95,6,2,2,17.463155070668606,15.53125,12.502815227111812,14.661000970445443
c6bbb317-acde-4dd5-9004-a144d043a843,8,1,1,19.728995826409644,281.3999559238771,11.971680791222932,59.462164991727526
c6bd63be-721c-44d2-a1c4-a834714d820c,1,2,3,18.15067414434237,15.53125,16.279023829441762,16.778278296168338
c6be29e0-3395-4271-9e98-a38660038a50,2,1,0,18.280502475988474,281.3999559238771,15.44537012874073,60.71617854367937
c6c69252-bb4e-45a4-8b35-74d14b3f2136,1,1,2,18.15067414434237,281.3999559238771,12.502815227111812,59.20162498231621
c6c6e357-b9ea-4b2b-baf5-3304be649dc4,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
c6ccb3a0-569e-4f04-8ff7-2e918bf97837,8,0,6,19.728995826409644,32.50396825396825,15.52557479783676,19.756447383382973
c6ce7e75-4ebc-64fc-19b0-b528e2fd9d32,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
c6dc3a93-d53d-6795-b33e-90311d8c2fc6,4,2,1,20.61108585914832,15.53125,11.971680791222932,15.444744015327572
c6e4f2fb-f8de-4fc7-937d-6b996209e869,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
c6e51cdc-5514-4261-aec7-a78da485998a,5,2,0,19.839439396523534,15.53125,15.44537012874073,16.924373196544877
